# This E. coli expression dataset was provided courtesy of
# Prof. Tyrell Conway from the University of Oklahoma, and
# is described in Tao et al, 1999, J. Bact., 181:645.
#
# Users will typically want to display the ratio of the 12 and 13th 
# columns, i.e. since the first column is numbered column zero, display the
# ratios of columns number 11 and 12.
#
# Columns of this dataset are:
# GlcVol1a	GlcVolb	ratioa/b	loga/b	GlcLBa Vol	GlcLBb Vol	ratioa/b	loga/b	MinGlc Avg Vol	GlcLB Avg Vol	Min Glc Pct	Glc LB Pct	Array Pos	F2	Field	Spot	Glc Min/LB Ratio	Log Ratio	GeneM53	b#	M53product	Functional Group	M53 function	
#
#
b0109	655	762	-1.16	-0.065	1051	780	1.35	0.130	708	915	0.004180	0.005512	O18	4	2	2280	-1.32	-0.120	nadC	b0109	quinolinate phosphoribosyltransferase	"Biosynthesis of cofactors, prosthetic groups and carriers"	"enzyme; Biosynthesis of cofactors, carriers: Pyridine nucleotide"	
b0110	4820	4693	1.03	0.012	2811	2689	1.05	0.019	4756	2750	0.028064	0.016557	L5	4	1	1078	1.70	0.229	ampD	b0110	regulates ampC	Regulatory function	regulator; Not classified	
b0111	2064	1710	1.21	0.082	800	1225	-1.53	-0.185	1887	1013	0.011135	0.006097	N5	4	1	1079	1.83	0.262	ampE	b0111	regulates ampC	Regulatory function	regulator; Drug/analog sensitivity	
b0112	3285	2603	1.26	0.101	499	1023	-2.05	-0.311	2944	761	0.017374	0.004582	M16	3	1	639	3.79	0.579	aroP	b0112	aromatic amino acid transport protein	Transport and binding proteins	"transport; Transport of small molecules: Amino acids, amines"	
b0113	730	979	-1.34	-0.127	1293	1449	-1.12	-0.049	855	1371	0.005043	0.008254	L4	2	1	1262	-1.64	-0.214	pdhR	b0113	transcriptional regulator for pyruvate dehydrogenase complex	Regulatory function	"regulator; Energy metabolism, carbon: Pyruvate dehydrogenase"	
b0114	6799	7576	-1.11	-0.047	14686	14595	1.01	0.003	7187	14641	0.042409	0.088146	N4	2	1	1263	-2.08	-0.318	aceE	b0114	pyruvate dehydrogenase (decarboxylase component)	Central intermediary metabolism	"enzyme; Energy metabolism, carbon: Pyruvate dehydrogenase"	
b0115	4199	4389	-1.05	-0.019	6372	6392	-1.00	-0.001	4294	6382	0.025338	0.038425	P4	2	1	1264	-1.52	-0.181	aceF	b0115	pyruvate dehydrogenase (dihydrolipoyltransacetylase component)	Central intermediary metabolism	"enzyme; Energy metabolism, carbon: Pyruvate dehydrogenase"	
b0116	14948	17740	-1.19	-0.074	30956	33310	-1.08	-0.032	16344	32133	0.096440	0.193460	B6	2	1	1265	-2.01	-0.302	lpdA	b0116	lipoamide dehydrogenase (NADH); component of 2-oxodehydrogenase and pyruvate complexes; L-protein of glycine cleavage complex	Central intermediary metabolism	"enzyme; Energy metabolism, carbon: Pyruvate dehydrogenase"	
b0117	6516	6447	1.01	0.005	1672	1898	-1.14	-0.055	6481	1785	0.038245	0.010745	L21	4	2	2678	3.56	0.551	yacH	b0117	putative membrane protein	putative membrane protein	putative membrane; Not classified	
b0118	3260	3448	-1.06	-0.024	3044	3562	-1.17	-0.068	3354	3303	0.019790	0.019887	D6	2	1	1266	-1.00	-0.002	acnB	b0118	aconitate hydrase B	Central intermediary metabolism	"enzyme; Energy metabolism, carbon: TCA cycle"	
b0119	1454	1836	-1.26	-0.101	1402	1557	-1.11	-0.046	1645	1479	0.009705	0.008906	N21	4	2	2679	1.09	0.037	yacL	b0119	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b0120	53644	45181	1.19	0.075	25026	23946	1.05	0.019	49413	24486	0.291570	0.147419	O18	2	2	2088	1.98	0.296	speD	b0120	S-adenosylmethionine decarboxylase	Central intermediary metabolism	enzyme; Central intermediary metabolism: Polyamine biosynthesis	
b0121	618	1100	-1.78	-0.250	2593	3131	-1.21	-0.082	859	2862	0.005070	0.017232	A20	2	2	2089	-3.40	-0.531	speE	b0121	spermidine synthase = putrescine aminopropyltransferase	Central intermediary metabolism	enzyme; Central intermediary metabolism: Polyamine biosynthesis	
b0122	188	239	-1.00	0.000	276	380	-1.00	0.000	213	328	0.001259	0.001975	H13	2	1	916	-1.00	0.000	yacC	b0122	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b0123	610	423	1.22	0.086	875	963	-1.10	-0.042	516	919	0.003047	0.005533	P21	4	2	2680	-1.82	-0.259	yacK	b0123	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b0124	5331	5494	-1.03	-0.013	4234	4581	-1.08	-0.034	5413	4407	0.031940	0.026535	I1	1	1	5	1.20	0.081	gcd	b0124	glucose dehydrogenase	Carbon compound catabolism	enzyme; Degradation of small molecules: Carbon compounds	
b0125	2444	2361	1.04	0.015	2305	2703	-1.17	-0.069	2402	2504	0.014174	0.015076	E18	1	2	1987	-1.06	-0.027	hpt	b0125	hypoxanthine phosphoribosyltransferase	Nucleotide biosynthesis and metabolism	enzyme; Salvage of nucleosides and nucleotides	
b0126	17290	13616	1.27	0.104	8608	8808	-1.02	-0.010	15453	8708	0.091184	0.052425	J19	1	2	2381	1.74	0.240	yadF	b0126	putative carbonic anhdrase (EC 4.2.1.1)	Putative enzymes	putative enzyme; Not classified	
b0127	2363	2881	-1.22	-0.086	515	797	-1.55	-0.190	2622	656	0.015472	0.003950	J13	2	1	917	3.92	0.593	yadG	b0127	putative ATP-binding component of a transport system	Putative transport proteins	putative transport; Not classified	
b0128	2279	1740	1.31	0.117	3112	2987	1.04	0.018	2009	3050	0.011856	0.018360	B23	4	2	2681	-1.55	-0.190	yadH	b0128	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b0129	2050	2032	1.01	0.004	1649	1478	1.12	0.048	2041	1563	0.012042	0.009412	L19	1	2	2382	1.28	0.107	yadI	b0129	putative PTS enzyme II B component	Putative transport proteins	putative transport; Not classified	
b0130	2419	2576	-1.06	-0.027	2273	2354	-1.04	-0.015	2498	2314	0.014738	0.013929	D23	4	2	2682	1.06	0.025	yadE	b0130	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b0131	718	899	-1.25	-0.097	1530	1385	1.10	0.043	808	1458	0.004771	0.008775	A20	4	2	2281	-1.84	-0.265	panD	b0131	aspartate 1-decarboxylase	"Biosynthesis of cofactors, prosthetic groups and carriers"	"enzyme; Biosynthesis of cofactors, carriers: Pantothenate"	
b0132	990	1074	-1.09	-0.035	1035	808	1.28	0.107	1032	922	0.006091	0.005548	F23	4	2	2683	1.10	0.041	yadD	b0132	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b0133	1373	1536	-1.12	-0.049	1409	1598	-1.13	-0.055	1455	1503	0.008583	0.009052	C20	4	2	2282	-1.05	-0.023	panC	b0133	pantothenate synthetase	"Biosynthesis of cofactors, prosthetic groups and carriers"	"enzyme; Biosynthesis of cofactors, carriers: Pantothenate"	
b0134	8450	8210	1.03	0.013	8223	8978	-1.09	-0.038	8330	8600	0.049153	0.051778	E20	4	2	2283	-1.05	-0.023	panB	b0134	3-methyl-2-oxobutanoate hydroxymethyltransferase	"Biosynthesis of cofactors, prosthetic groups and carriers"	"enzyme; Biosynthesis of cofactors, carriers: Pantothenate"	
b0135	9	69	-1.00	0.000	-66	67	-1.00	0.000	39	1	0.000231	0.000004	P5	4	1	1080	1.00	0.000	yadC	b0135	putative fimbrial-like protein	Putative cell structure	putative structure; Not classified	
b0136	2296	2561	-1.12	-0.047	931	1209	-1.30	-0.114	2429	1070	0.014331	0.006442	B7	4	1	1081	2.22	0.347	yadK	b0136	putative fimbrial protein	"Hypothetical, unclassified, unknown"	orf; Not classified	
b0137	1004	1216	-1.21	-0.083	704	648	1.09	0.036	1110	676	0.006551	0.004069	D7	4	1	1082	1.61	0.207	yadL	b0137	putative fimbrial protein	"Hypothetical, unclassified, unknown"	orf; Not classified	
b0138	645	845	-1.31	-0.117	346	404	-1.00	0.000	745	375	0.004394	0.002257	F7	4	1	1083	1.46	0.166	yadM	b0138	putative fimbrial-like protein	Putative cell structure	putative structure; Not classified	
b0139	504	613	-1.22	-0.086	325	310	1.00	0.000	558	317	0.003295	0.001911	I6	1	1	405	1.10	0.041	htrE	b0139	probable outer membrane porin protein involved in fimbrial assembly	putative membrane protein	putative membrane; Surface structures	
b0140	4257	3470	1.23	0.089	2210	2132	1.04	0.016	3863	2171	0.022796	0.013071	K6	1	1	406	1.74	0.242	ecpD	b0140	probable pilin chaperone similar to PapD	Putative factors	putative factor; Surface structures	
b0141	1956	2206	-1.13	-0.052	1159	1035	1.12	0.049	2081	1097	0.012279	0.006604	H7	4	1	1084	1.86	0.269	yadN	b0141	putative fimbrial-like protein	Putative cell structure	putative structure; Not classified	
b0142	4267	4772	-1.12	-0.049	2491	3182	-1.28	-0.106	4519	2836	0.026666	0.017076	G20	4	2	2284	1.56	0.194	folK	b0142	"7,8-dihydro-6-hydroxymethylpterin-pyrophosphokinase"	"Biosynthesis of cofactors, prosthetic groups and carriers"	"enzyme; Biosynthesis of cofactors, carriers: Folic acid"	
b0143	2318	2590	-1.12	-0.048	2938	2525	1.16	0.066	2454	2732	0.014480	0.016446	M19	1	2	1615	-1.14	-0.055	pcnB	b0143	poly(A) polymerase I	"Transcription, RNA processing and degradation"	"enzyme; RNA synthesis, modification, DNA transcription"	
b0144	93	350	-1.00	0.000	208	488	-1.00	0.000	221	348	0.001306	0.002093	M9	2	2	1671	-1.00	0.000	yadB	b0144	putative tRNA synthetase	Putative enzymes	"putative enzyme; Aminoacyl tRNA synthetases, tRNA modification"	
b0145	7717	8217	-1.06	-0.027	5379	5259	1.02	0.010	7967	5319	0.047011	0.032023	J16	4	1	1501	1.47	0.167	dksA	b0145	dnaK suppressor protein	"DNA replication, repair, restriction/modification"	"phenotype; DNA - replication, repair, restriction/modification"	
b0146	829	739	1.12	0.050	537	603	-1.12	-0.050	784	570	0.004625	0.003433	K1	1	1	6	1.35	0.129	sfsA	b0146	probable regulator for maltose metabolism	Putative regulatory proteins	putative regulator; Degradation of small molecules: Carbon compounds	
b0147	1212	1513	-1.25	-0.096	1130	1180	-1.04	-0.019	1362	1155	0.008037	0.006952	H23	4	2	2684	1.16	0.063	yadP	b0147	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b0148	2697	2650	1.02	0.008	4195	4071	1.03	0.013	2674	4133	0.015776	0.024884	O19	1	2	1616	-1.58	-0.198	hrpB	b0148	"helicase, ATP-dependent"	"DNA replication, repair, restriction/modification"	"enzyme; DNA - replication, repair, restriction/modification"	
b0149	2594	2162	1.20	0.079	1416	1526	-1.08	-0.032	2378	1471	0.014033	0.008858	M6	1	1	407	1.58	0.200	mrcB	b0149	peptidoglycan synthetase; penicillin-binding protein 1B	Cell structure	"enzyme; Murein sacculus, peptidoglycan"	
b0150	3376	3366	1.00	0.001	3417	3160	1.08	0.034	3371	3288	0.019890	0.019798	O6	1	1	408	1.00	0.002	fhuA	b0150	"outer membrane protein receptor for ferrichrome, colicin M, and phages T1, T5, and phi80"	Cell structure	membrane; Outer membrane constituents	
b0151	692	594	1.16	0.066	407	431	-1.00	0.000	643	419	0.003794	0.002523	O16	3	1	640	1.26	0.102	fhuC	b0151	ATP-binding component of hydroxymate-dependent iron transport	Transport and binding proteins	transport; Transport of small molecules: Cations	
b0152	1753	1520	1.15	0.062	1651	1706	-1.03	-0.014	1637	1678	0.009659	0.010105	A18	3	1	641	-1.05	-0.020	fhuD	b0152	"hydroxamate-dependent iron uptake, cytoplasmic membrane component"	Transport and binding proteins	transport; Transport of small molecules: Cations	
b0153	1018	788	1.29	0.111	315	480	-1.00	0.000	903	397	0.005327	0.002393	C18	3	1	642	1.78	0.249	fhuB	b0153	"hydroxamate-dependent iron uptake, cytoplasmic membrane component"	Transport and binding proteins	transport; Transport of small molecules: Cations	
b0154	2893	3044	-1.05	-0.022	2006	1977	1.01	0.006	2969	1992	0.017517	0.011991	I20	4	2	2285	1.46	0.165	hemL	b0154	glutamate-1-semialdehyde aminotransferase (aminomutase)	"Biosynthesis of cofactors, prosthetic groups and carriers"	"enzyme; Biosynthesis of cofactors, carriers: Heme, porphyrin"	
b0155	2963	2937	1.01	0.004	1549	1753	-1.13	-0.054	2950	1651	0.017407	0.009939	L13	2	1	918	1.75	0.243	yadQ	b0155	putative channel transporter	Putative transport proteins	putative transport; Not classified	
b0156	2101	2331	-1.11	-0.045	1520	1996	-1.31	-0.118	2216	1758	0.013077	0.010584	J23	4	2	2685	1.24	0.092	yadR	b0156	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b0157	3925	4589	-1.17	-0.068	3189	3973	-1.25	-0.095	4257	3581	0.025119	0.021558	L23	4	2	2686	1.17	0.066	yadS	b0157	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b0158	313	529	-1.06	-0.025	473	502	-1.00	-0.001	421	487	0.002483	0.002933	N23	4	2	2687	-1.00	0.000	yadT	b0158	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b0159	636	472	1.27	0.105	1605	1950	-1.22	-0.085	554	1778	0.003270	0.010702	P23	4	2	2688	-3.27	-0.515	pfs	b0159	"orf, hypothetical protein"	Nucleotide biosynthesis and metabolism	enzyme; Salvage of nucleosides and nucleotides	
b0160	486	553	-1.11	-0.044	519	464	1.04	0.016	520	492	0.003067	0.002961	C20	2	2	2090	1.02	0.010	dgt	b0160	deoxyguanosine triphosphate triphosphohydrolase	Central intermediary metabolism	enzyme; Central intermediary metabolism: Nucleotide hydrolysis	
b0161	13614	14851	-1.09	-0.038	8920	9030	-1.01	-0.005	14232	8975	0.083981	0.054036	O9	2	2	1672	1.55	0.192	htrA	b0161	periplasmic serine protease Do; heat shock protein HtrA	Cell processes	"enzyme; Degradation of proteins, peptides, glyco"	
b0162	104	118	-1.00	0.000	-36	277	-1.00	0.000	111	120	0.000654	0.000725	O19	2	1	176	-1.00	0.000	yaeG	b0162	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b0163	1331	865	1.54	0.187	281	211	1.00	0.000	1098	246	0.006477	0.001484	M4	3	1	591	2.16	0.334	yaeH	b0163	putative structural protein	Putative cell structure	putative structure; Not classified	
b0164	4004	4202	-1.05	-0.021	3508	3000	1.17	0.068	4103	3254	0.024209	0.019593	B2	1	2	2689	1.24	0.092	yaeI	b0164	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b0165	456	286	1.00	0.000	56	14	1.00	0.000	371	35	0.002188	0.000210	D2	1	2	2690	1.00	0.000	b0165	b0165	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b0166	2900	3430	-1.18	-0.073	2186	2285	-1.04	-0.019	3165	2236	0.018675	0.013459	O9	4	2	1864	1.39	0.142	dapD	b0166	"2,3,4,5-tetrahydropyridine-2-carboxylate N-succinyltransferase"	Amino acid biosynthesis	enzyme; Amino acid biosynthesis: Lysine	
b0167	2158	2400	-1.11	-0.046	1139	1718	-1.51	-0.178	2279	1429	0.013447	0.008602	A11	4	2	1865	1.56	0.194	glnD	b0167	protein PII; uridylyltransferase acts on regulator of glnA	Regulatory function	enzyme; Amino acid biosynthesis: Glutamine	
b0168	965	1044	-1.08	-0.034	1345	2156	-1.60	-0.205	1004	1751	0.005926	0.010539	A11	2	2	1673	-1.78	-0.250	map	b0168	methionine aminopeptidase	"Translation, post-translational modification"	enzyme; Proteins - translation and modification	
b0169	5061	5738	-1.13	-0.055	17444	19258	-1.10	-0.043	5399	18351	0.031859	0.110481	C11	2	2	1674	-3.47	-0.540	rpsB	b0169	30S ribosomal subunit protein S2	"Translation, post-translational modification"	"structural component; Ribosomal proteins - synthesis, modification"	
b0170	3366	3179	1.06	0.025	29747	32984	-1.11	-0.045	3272	31365	0.019309	0.188838	E11	2	2	1675	-9.78	-0.990	tsf	b0170	protein chain elongation factor EF-Ts	"Translation, post-translational modification"	factor; Proteins - translation and modification	
b0171	4056	3627	1.12	0.049	5859	7151	-1.22	-0.087	3842	6505	0.022668	0.039162	E20	2	2	2091	-1.73	-0.237	pyrH	b0171	uridylate kinase	Nucleotide biosynthesis and metabolism	enzyme; Central intermediary metabolism: Nucleotide interconversions	
b0172	2487	1825	1.36	0.135	2414	2961	-1.23	-0.089	2156	2688	0.012721	0.016180	G11	2	2	1676	-1.27	-0.104	frr	b0172	ribosome releasing factor	"Translation, post-translational modification"	factor; Proteins - translation and modification	
b0173	356	582	-1.16	-0.066	325	497	-1.00	0.000	469	411	0.002767	0.002477	N13	2	1	919	1.00	0.000	yaeM	b0173	putative ATP-binding component of a transport system	Putative transport proteins	putative transport; Not classified	
b0174	5373	3986	1.35	0.130	7664	7523	1.02	0.008	4679	7593	0.027612	0.045717	F2	1	2	2691	-1.66	-0.219	yaeS	b0174	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b0175	527	626	-1.19	-0.075	1204	1322	-1.10	-0.041	577	1263	0.003403	0.007605	O6	2	2	2040	-2.23	-0.349	cdsA	b0175	CDP-diglyceride synthetase	Fatty acid and phospholipid metabolism	enzyme; Fatty acid and phosphatidic acid biosynthesis	
b0176	2154	1773	1.21	0.084	2093	2257	-1.08	-0.033	1964	2175	0.011587	0.013095	H2	1	2	2692	-1.13	-0.053	yaeL	b0176	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b0177	4346	3404	1.28	0.106	5322	5061	1.05	0.022	3875	5191	0.022866	0.031255	J2	1	2	2693	-1.37	-0.136	yaeT	b0177	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b0178	7315	7007	1.04	0.019	6595	7326	-1.11	-0.046	7161	6961	0.042255	0.041906	A8	1	1	409	1.01	0.004	hlpA	b0178	"histone-like protein, located in outer membrane or nucleoid"	"DNA replication, repair, restriction/modification"	"factor; Basic proteins - synthesis, modification"	
b0179	38245	35415	1.08	0.033	26483	24921	1.06	0.026	36830	25702	0.217321	0.154742	C8	1	1	410	1.40	0.147	lpxD	b0179	UDP-3-O-(3-hydroxymyristoyl)-glucosamine N-acyltransferase; third step of endotoxin (lipidA) synthesis	Cell structure	enzyme; Surface polysaccharides & antigens	
b0180	317	853	-1.71	-0.232	2138	2510	-1.17	-0.070	585	2324	0.003454	0.013994	A8	2	2	2041	-4.05	-0.608	fabZ	b0180	(3R)-hydroxymyristol acyl carrier protein dehydratase	Fatty acid and phospholipid metabolism	enzyme; Fatty acid and phosphatidic acid biosynthesis	
b0181	2689	2568	1.05	0.020	4104	4052	1.01	0.005	2629	4078	0.015512	0.024553	E8	1	1	411	-1.58	-0.199	lpxA	b0181	UDP-N-acetylglucosamine acetyltransferase; lipid A biosynthesis	Cell structure	enzyme; Surface polysaccharides & antigens	
b0182	4189	4484	-1.07	-0.030	5489	5900	-1.07	-0.031	4337	5694	0.025590	0.034282	G8	1	1	412	-1.34	-0.127	lpxB	b0182	"tetraacyldisaccharide-1-P; lipid A biosynthesis, penultimate step"	Cell structure	enzyme; Macromolecule metabolism: Lipopolysaccharide	
b0183	559	486	1.12	0.049	786	1083	-1.38	-0.139	523	935	0.003083	0.005627	L16	4	1	1502	-1.82	-0.261	rnhB	b0183	"RNAse HII, degrades RNA of DNA-RNA hybrids"	"Transcription, RNA processing and degradation"	enzyme; Degradation of RNA	
b0184	132	287	-1.00	0.000	414	437	-1.00	0.000	210	425	0.001237	0.002561	N16	4	1	1503	-1.00	0.000	dnaE	b0184	"DNA polymerase III, alpha subunit"	"DNA replication, repair, restriction/modification"	"enzyme; DNA - replication, repair, restriction/modification"	
b0185	1182	1361	-1.15	-0.061	2317	2594	-1.12	-0.049	1271	2456	0.007502	0.014784	C8	2	2	2042	-1.97	-0.295	accA	b0185	"acetylCoA carboxylase, carboxytransferase component, alpha subunit"	Fatty acid and phospholipid metabolism	enzyme; Fatty acid and phosphatidic acid biosynthesis	
b0186	-47	156	-1.00	0.000	-26	38	-1.00	0.000	54	6	0.000320	0.000037	F6	2	1	1267	1.00	0.000	ldcC	b0186	"lysine decarboxylase 2, constitutive"	Central intermediary metabolism	"enzyme; Energy metabolism, carbon: Pyruvate dehydrogenase"	
b0187	989	839	1.18	0.071	572	740	-1.29	-0.112	914	656	0.005395	0.003949	L2	1	2	2694	1.37	0.135	yaeR	b0187	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b0188	1299	1086	1.20	0.078	735	739	-1.01	-0.003	1192	737	0.007035	0.004436	J7	4	1	1085	1.59	0.200	mesJ	b0188	cell cycle protein	Cell processes	orf; Cell division	
b0189	6184	6792	-1.10	-0.041	4961	5155	-1.04	-0.017	6488	5058	0.038284	0.030454	N2	1	2	2695	1.26	0.099	yaeO	b0189	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b0190	8847	8492	1.04	0.018	11164	10724	1.04	0.017	8670	10944	0.051156	0.065890	P2	1	2	2696	-1.29	-0.110	yaeQ	b0190	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b0191	139	148	-1.00	0.000	63	100	-1.00	0.000	143	81	0.000847	0.000490	B4	1	2	2697	1.00	0.000	yaeJ	b0191	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b0192	1354	1328	1.02	0.008	453	585	-1.17	-0.068	1341	519	0.007912	0.003125	L7	4	1	1086	2.53	0.403	cutF	b0192	copper homeostasis protein (lipoprotein)	Putative transport proteins	putative transport; Detoxification	
b0193	284	215	1.00	0.000	269	158	1.00	0.000	249	213	0.001472	0.001283	D4	1	2	2698	1.00	0.000	yaeF	b0193	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b0194	1616	2187	-1.35	-0.131	2112	2064	1.02	0.010	1901	2088	0.011218	0.012570	I11	2	2	1677	-1.12	-0.049	proS	b0194	proline tRNA synthetase	"Translation, post-translational modification"	"enzyme; Aminoacyl tRNA synthetases, tRNA modification"	
b0195	483	235	1.00	0.000	210	198	1.00	0.000	359	204	0.002121	0.001230	F4	1	2	2699	1.00	0.000	yaeB	b0195	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b0196	1935	1763	1.10	0.040	972	1262	-1.30	-0.113	1849	1117	0.010911	0.006725	I8	1	1	413	1.62	0.210	rcsF	b0196	regulator in colanic acid synthesis; interacts with RcsB	Regulatory function	regulator; Surface polysaccharides & antigens	
b0197	7404	7450	-1.01	-0.003	2578	2444	1.05	0.023	7427	2511	0.043825	0.015119	K8	1	1	414	2.90	0.462	yaeC	b0197	putative lipoprotein	putative membrane protein	putative membrane; Not classified	
b0198	1450	1414	1.03	0.011	801	381	1.60	0.205	1432	591	0.008451	0.003556	A2	3	1	577	2.38	0.376	yaeE	b0198	putative transport system permease protein	Putative transport proteins	putative transport; Not classified	
b0199	1357	1295	1.05	0.020	980	576	1.70	0.231	1326	778	0.007823	0.004686	E18	3	1	643	1.67	0.223	abc	b0199	ATP-binding component of a transporter	Putative transport proteins	transport; Not classified	
b0200	10022	9500	1.05	0.023	4232	4922	-1.16	-0.066	9761	4577	0.057596	0.027556	G20	2	2	2092	2.09	0.320	yaeD	b0200	putative phosphatase	Putative enzymes	putative enzyme; Not classified	
b0207	664	628	1.06	0.024	546	655	-1.20	-0.079	646	601	0.003812	0.003616	I20	2	2	2093	1.05	0.023	yafB	b0207	putative aldose reductase (EC 1.1.1.21)	Putative enzymes	putative enzyme; Not classified	
b0208	2611	2621	-1.00	-0.002	2514	2772	-1.10	-0.042	2616	2643	0.015437	0.015915	A21	2	1	177	-1.03	-0.013	yafC	b0208	putative transcriptional regulator LYSR-type	Putative regulatory proteins	putative transport; Not classified	
